id,sci_name,title,url,type,thumbnailSrc,thumbnailSrcset,Location
4749,prunus x cistena,Purpleleaf Sand Cherry,https://www.centralparknyc.org/plants/purpleleaf-sand-cherry,"April-May, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purpleleaf_sand_cherry_m_l_2020-11-11-202808.jpg?mtime=20201111152809&focal=none&tmtime=20210419105327,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purpleleaf_sand_cherry_m_l_2020-11-11-202808.jpg?mtime=20201111152809&focal=none&tmtime=20210419105327, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/purpleleaf_sand_cherry_m_l_2020-11-11-202808.jpg?mtime=20201111152809&focal=none&tmtime=20210419105328 2x",Conservatory Garden
4754,,Purple Coneflower,https://www.centralparknyc.org/plants/purple-coneflower,"July-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purple-coneflower-l_2020-11-11-202810.jpg?mtime=20201111152810&focal=none&tmtime=20210419104949,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purple-coneflower-l_2020-11-11-202810.jpg?mtime=20201111152810&focal=none&tmtime=20210419104949, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/purple-coneflower-l_2020-11-11-202810.jpg?mtime=20201111152810&focal=none&tmtime=20210419104950 2x",Conservatory Garden
4759,rhododendron vaseyi,Pink Shell Azalea,https://www.centralparknyc.org/plants/pink-shell-azalea,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/pink_shell_azalea_c_l_2020-11-11-202811.jpg?mtime=20201111152811&focal=none&tmtime=20210419105326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/pink_shell_azalea_c_l_2020-11-11-202811.jpg?mtime=20201111152811&focal=none&tmtime=20210419105326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/pink_shell_azalea_c_l_2020-11-11-202811.jpg?mtime=20201111152811&focal=none&tmtime=20210419105326 2x",Shakespeare Garden
4764,clematis x 'perle d'azur',Perle d'Azur' Clematis,https://www.centralparknyc.org/plants/perle-dazur-clematis,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/perle_dazure_clematis_m_l_2020-11-11-202812.jpg?mtime=20201111152812&focal=none&tmtime=20210419151224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/perle_dazure_clematis_m_l_2020-11-11-202812.jpg?mtime=20201111152812&focal=none&tmtime=20210419151224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/perle_dazure_clematis_m_l_2020-11-11-202812.jpg?mtime=20201111152812&focal=none&tmtime=20210419151224 2x",Conservatory Garden
4769,peonia,Peony,https://www.centralparknyc.org/plants/peony,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-peonies-l_2020-11-11-202813.jpg?mtime=20201111152813&focal=none&tmtime=20210419104945,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-peonies-l_2020-11-11-202813.jpg?mtime=20201111152813&focal=none&tmtime=20210419104945, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-peonies-l_2020-11-11-202813.jpg?mtime=20201111152813&focal=none&tmtime=20210419104945 2x",Conservatory Garden
4774,salvia nemorosa,Ornamental Sage,https://www.centralparknyc.org/plants/ornamental-sage,"April-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_sage_c_l_2020-11-11-202814.jpg?mtime=20201111152814&focal=none&tmtime=20210419105325,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_sage_c_l_2020-11-11-202814.jpg?mtime=20201111152814&focal=none&tmtime=20210419105325, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ornamental_sage_c_l_2020-11-11-202814.jpg?mtime=20201111152814&focal=none&tmtime=20210419105325 2x",Conservatory Garden
4779,allium species,Ornamental Onion,https://www.centralparknyc.org/plants/ornamental-onion,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142557 2x",Conservatory Garden
4779,allium species,Ornamental Onion,https://www.centralparknyc.org/plants/ornamental-onion,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142557 2x",Shakespeare Garden
4784,physostegia virginiana,Obedient Plant,https://www.centralparknyc.org/plants/obedient-plant,"July-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/obedient-plant_l_2020-11-11-202816.jpg?mtime=20201111152816&focal=none&tmtime=20210419150042,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/obedient-plant_l_2020-11-11-202816.jpg?mtime=20201111152816&focal=none&tmtime=20210419150042, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/obedient-plant_l_2020-11-11-202816.jpg?mtime=20201111152816&focal=none&tmtime=20210419150042 2x",The Ramble
4789,hydrangea quercifolia,Oakleaf Hydrangea,https://www.centralparknyc.org/plants/oakleaf-hydrangea,"June-July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746 2x",Olmsted Flower Bed
4789,hydrangea quercifolia,Oakleaf Hydrangea,https://www.centralparknyc.org/plants/oakleaf-hydrangea,"June-July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746 2x",Conservatory Garden
4789,hydrangea quercifolia,Oakleaf Hydrangea,https://www.centralparknyc.org/plants/oakleaf-hydrangea,"June-July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746 2x",Reservoir
4796,aster novae-angliae,New England Aster,https://www.centralparknyc.org/plants/new-england-aster,"November, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/new-england-aster-l_2020-11-11-202817.jpg?mtime=20201111152818&focal=none&tmtime=20210419133745,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/new-england-aster-l_2020-11-11-202817.jpg?mtime=20201111152818&focal=none&tmtime=20210419133745, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/new-england-aster-l_2020-11-11-202817.jpg?mtime=20201111152818&focal=none&tmtime=20210419133745 2x",Reservoir
4803,pycnanthemum muticum,Mountain Mint,https://www.centralparknyc.org/plants/mountain-mint,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121225 2x",The Ramble
4803,pycnanthemum muticum,Mountain Mint,https://www.centralparknyc.org/plants/mountain-mint,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121225 2x",Cherry Hill
4803,pycnanthemum muticum,Mountain Mint,https://www.centralparknyc.org/plants/mountain-mint,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121225 2x",Reservoir
4810,nipponanthemum nipponicum,Montauk Daisy,https://www.centralparknyc.org/plants/montauk-daisy,"October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/montauk-daisy-l_2020-11-11-202819.jpg?mtime=20201111152820&focal=none&tmtime=20210419142450,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/montauk-daisy-l_2020-11-11-202819.jpg?mtime=20201111152820&focal=none&tmtime=20210419142450, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/montauk-daisy-l_2020-11-11-202819.jpg?mtime=20201111152820&focal=none&tmtime=20210419142450 2x",Shakespeare Garden
4815,uvularia perfoliata,Merry Bells,https://www.centralparknyc.org/plants/merry-bells,Perennial,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121642 2x",Conservatory Garden
4815,uvularia perfoliata,Merry Bells,https://www.centralparknyc.org/plants/merry-bells,Perennial,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121642 2x",The Ramble
4815,uvularia perfoliata,Merry Bells,https://www.centralparknyc.org/plants/merry-bells,Perennial,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121642 2x",Hallett Nature Sanctuary
4820,salvia farinacea,Mealycup Sage,https://www.centralparknyc.org/plants/mealycup-sage,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/mealycup_sage_c_l_2020-11-11-202822.jpg?mtime=20201111152822&focal=none&tmtime=20210419150040,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/mealycup_sage_c_l_2020-11-11-202822.jpg?mtime=20201111152822&focal=none&tmtime=20210419150040, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/mealycup_sage_c_l_2020-11-11-202822.jpg?mtime=20201111152822&focal=none&tmtime=20210419150040 2x",Conservatory Garden
4825,podophyllum peltatum,Mayapple,https://www.centralparknyc.org/plants/mayapple,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941 2x",Hallett Nature Sanctuary
4825,podophyllum peltatum,Mayapple,https://www.centralparknyc.org/plants/mayapple,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941 2x",North Woods
4825,podophyllum peltatum,Mayapple,https://www.centralparknyc.org/plants/mayapple,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941 2x",The Ramble
4830,caltha palustris,Marsh Marigold,https://www.centralparknyc.org/plants/marsh-marigold,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/marsh-marigold-l_2020-11-11-202824.jpg?mtime=20201111152824&focal=none&tmtime=20210419105324,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/marsh-marigold-l_2020-11-11-202824.jpg?mtime=20201111152824&focal=none&tmtime=20210419105324, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/marsh-marigold-l_2020-11-11-202824.jpg?mtime=20201111152824&focal=none&tmtime=20210419105324 2x",North Woods
4835,miscanthus sinensis cultivars,Maiden Grass,https://www.centralparknyc.org/plants/maiden-grass,"September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/maiden-grass-l_2020-11-11-202825.jpg?mtime=20201111152825&focal=none&tmtime=20210419150010,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/maiden-grass-l_2020-11-11-202825.jpg?mtime=20201111152825&focal=none&tmtime=20210419150010, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/maiden-grass-l_2020-11-11-202825.jpg?mtime=20201111152825&focal=none&tmtime=20210419150011 2x",Conservatory Garden
4840,liriope muscari,Lily Turf,https://www.centralparknyc.org/plants/lily-turf,"August-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/turf-lilly-l_2020-11-11-202826.jpg?mtime=20201111152826&focal=none&tmtime=20210419142336,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/turf-lilly-l_2020-11-11-202826.jpg?mtime=20201111152826&focal=none&tmtime=20210419142336, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/turf-lilly-l_2020-11-11-202826.jpg?mtime=20201111152826&focal=none&tmtime=20210419142337 2x",Olmsted Flower Bed
4845,convallaria majalis,Lily of the Valley,https://www.centralparknyc.org/plants/lily-of-the-valley,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lily_of_the_valley_c_l_2020-11-11-202827.jpg?mtime=20201111152827&focal=none&tmtime=20210419142447,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lily_of_the_valley_c_l_2020-11-11-202827.jpg?mtime=20201111152827&focal=none&tmtime=20210419142447, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/lily_of_the_valley_c_l_2020-11-11-202827.jpg?mtime=20201111152827&focal=none&tmtime=20210419142448 2x",Shakespeare Garden
4850,syringa vulgaris,Lilac,https://www.centralparknyc.org/plants/lilac,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lilacs-l_2020-11-11-202828.jpg?mtime=20201111152828&focal=none&tmtime=20210419105323,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lilacs-l_2020-11-11-202828.jpg?mtime=20201111152828&focal=none&tmtime=20210419105323, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-lilacs-l_2020-11-11-202828.jpg?mtime=20201111152828&focal=none&tmtime=20210419105323 2x",Conservatory Garden
4855,helleborus orientalis,Lenten Rose,https://www.centralparknyc.org/plants/lenten-rose,"February-April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lenten-rose-l_2020-11-11-202829.jpg?mtime=20201111152829&focal=none&tmtime=20210419105322,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lenten-rose-l_2020-11-11-202829.jpg?mtime=20201111152829&focal=none&tmtime=20210419105322, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-lenten-rose-l_2020-11-11-202829.jpg?mtime=20201111152829&focal=none&tmtime=20210419105322 2x",Conservatory Garden
4860,coreopsis lanceolata,Lanceleaf Coreopsis,https://www.centralparknyc.org/plants/lanceleaf-coreopsis,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lanceleaf-coreopsis_l_2020-11-11-202830.jpg?mtime=20201111152830&focal=none&tmtime=20210419120406,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lanceleaf-coreopsis_l_2020-11-11-202830.jpg?mtime=20201111152830&focal=none&tmtime=20210419120406, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/lanceleaf-coreopsis_l_2020-11-11-202830.jpg?mtime=20201111152830&focal=none&tmtime=20210419120406 2x",Dene
4865,alchemilla mollis,Lady's Mantle,https://www.centralparknyc.org/plants/ladys-mantle,"April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ladys_mantle_m_l_2020-11-11-202831.jpg?mtime=20201111152831&focal=none&tmtime=20210419105321,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ladys_mantle_m_l_2020-11-11-202831.jpg?mtime=20201111152831&focal=none&tmtime=20210419105321, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ladys_mantle_m_l_2020-11-11-202831.jpg?mtime=20201111152831&focal=none&tmtime=20210419105321 2x",Conservatory Garden
4870,viburnum carlesii,Koreanspice Viburnum,https://www.centralparknyc.org/plants/koreanspice-viburnum,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-korean-spicebush-l_2020-11-11-202832.jpg?mtime=20201111152832&focal=none&tmtime=20210419105240,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-korean-spicebush-l_2020-11-11-202832.jpg?mtime=20201111152832&focal=none&tmtime=20210419105240, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-korean-spicebush-l_2020-11-11-202832.jpg?mtime=20201111152832&focal=none&tmtime=20210419105241 2x",Conservatory Garden
4875,rhododendron mucronulatum,Korean Rhododendron,https://www.centralparknyc.org/plants/korean-rhododendron,Shrub,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/korean_rhododendron_c_l_2020-11-11-202833.jpg?mtime=20201111152833&focal=none&tmtime=20210419120030,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/korean_rhododendron_c_l_2020-11-11-202833.jpg?mtime=20201111152833&focal=none&tmtime=20210419120030, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/korean_rhododendron_c_l_2020-11-11-202833.jpg?mtime=20201111152833&focal=none&tmtime=20210419120030 2x",Conservatory Garden
4880,dendranthema x koreanum,Korean Chrysanthemum,https://www.centralparknyc.org/plants/korean-chrysanthemum,"October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/korean-chrysanthemum-l_2020-11-11-202834.jpg?mtime=20201111152834&focal=none&tmtime=20210419142745,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/korean-chrysanthemum-l_2020-11-11-202834.jpg?mtime=20201111152834&focal=none&tmtime=20210419142745, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/korean-chrysanthemum-l_2020-11-11-202834.jpg?mtime=20201111152834&focal=none&tmtime=20210419142745 2x",Conservatory Garden
4886,impatiens capensis,Jewelweed,https://www.centralparknyc.org/plants/jewelweed,"July-August, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/jewelweed-l_2020-11-11-202835.jpg?mtime=20201111152835&focal=none&tmtime=20210419145948,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/jewelweed-l_2020-11-11-202835.jpg?mtime=20201111152835&focal=none&tmtime=20210419145948, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/jewelweed-l_2020-11-11-202835.jpg?mtime=20201111152835&focal=none&tmtime=20210419145949 2x",The Ramble
4886,impatiens capensis,Jewelweed,https://www.centralparknyc.org/plants/jewelweed,"July-August, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/jewelweed-l_2020-11-11-202835.jpg?mtime=20201111152835&focal=none&tmtime=20210419145948,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/jewelweed-l_2020-11-11-202835.jpg?mtime=20201111152835&focal=none&tmtime=20210419145948, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/jewelweed-l_2020-11-11-202835.jpg?mtime=20201111152835&focal=none&tmtime=20210419145949 2x",North Woods
4891,chaenomeles japonica,Japanese Flowering Quince,https://www.centralparknyc.org/plants/japanese-flowering-quince,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese_flowering_quince_c_l_2020-11-11-202836.jpg?mtime=20201111152836&focal=none&tmtime=20210419111925,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese_flowering_quince_c_l_2020-11-11-202836.jpg?mtime=20201111152836&focal=none&tmtime=20210419111925, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/japanese_flowering_quince_c_l_2020-11-11-202836.jpg?mtime=20201111152836&focal=none&tmtime=20210419111926 2x",Conservatory Garden
4891,chaenomeles japonica,Japanese Flowering Quince,https://www.centralparknyc.org/plants/japanese-flowering-quince,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese_flowering_quince_c_l_2020-11-11-202836.jpg?mtime=20201111152836&focal=none&tmtime=20210419111925,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese_flowering_quince_c_l_2020-11-11-202836.jpg?mtime=20201111152836&focal=none&tmtime=20210419111925, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/japanese_flowering_quince_c_l_2020-11-11-202836.jpg?mtime=20201111152836&focal=none&tmtime=20210419111926 2x",Shakespeare Garden
4896,anemone x hybrida,Japanese Anemone,https://www.centralparknyc.org/plants/japanese-anemone,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223 2x",Conservatory Garden
4896,anemone x hybrida,Japanese Anemone,https://www.centralparknyc.org/plants/japanese-anemone,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223 2x",Shakespeare Garden
4896,anemone x hybrida,Japanese Anemone,https://www.centralparknyc.org/plants/japanese-anemone,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/japanese-anemone-l_2020-11-11-202837.jpg?mtime=20201111152837&focal=none&tmtime=20210419121223 2x",Cherry Hill
4901,arisaema triphyllum,Jack-in-the-Pulpit,https://www.centralparknyc.org/plants/jack-in-the-pulpit,"April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/jack_in_the_pulpit_m_l_2020-11-11-202838.jpg?mtime=20201111152839&focal=none&tmtime=20210419111924,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/jack_in_the_pulpit_m_l_2020-11-11-202838.jpg?mtime=20201111152839&focal=none&tmtime=20210419111924, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/jack_in_the_pulpit_m_l_2020-11-11-202838.jpg?mtime=20201111152839&focal=none&tmtime=20210419111925 2x",The Ramble
